Id,QtdProduto,ValorTotalConsumo,ValorProduto,PrecoCompraProduto,Tipo,DataConsumacao,Hospedagem_Id,Movimentacao_Id,Produto_Id
9288,1,7.5,7.5,3.0,1,2031-03-23,4232,19288,11
9289,2,4.0,2.0,0.5,1,2032-02-22,8833,19289,23
9290,2,4.0,2.0,0.5,1,2030-08-07,6239,19290,2
9291,1,7.0,7.0,2.5,1,2032-03-30,9278,19291,24
9292,1,6.0,6.0,2.0,1,2031-03-12,8313,19292,9
9293,1,4.5,4.5,1.5,1,2031-01-17,5591,19293,31
9294,1,4.5,4.5,1.5,1,2031-11-29,7244,19294,1
9295,2,4.0,2.0,0.5,1,2031-01-20,5236,19295,6
9296,1,2.5,2.5,1.0,1,2030-01-03,3929,19296,10
9297,2,13.0,6.5,2.5,1,2031-10-18,1624,19297,33
9298,2,6.0,3.0,1.0,1,2032-03-14,8177,19298,14
9299,2,6.0,3.0,1.0,1,2032-10-27,547,19299,5
9300,1,5.5,5.5,2.0,1,2031-12-16,5381,19300,25
9301,1,5.5,5.5,2.0,1,2031-10-01,2862,19301,25
9302,2,11.0,5.5,2.0,1,2030-08-27,3257,19302,4
9303,1,5.5,5.5,2.0,1,2032-01-25,5363,19303,4
9304,2,10.0,5.0,2.0,1,2030-06-13,3890,19304,22
9305,1,5.5,5.5,2.0,1,2030-01-25,2586,19305,12
9306,1,7.5,7.5,3.0,1,2030-08-12,3277,19306,11
9307,1,3.0,3.0,1.0,1,2030-08-25,8508,19307,5
9308,1,2.0,2.0,0.5,1,2030-02-10,1583,19308,40
9309,3,18.0,6.0,2.0,1,2032-07-18,8771,19309,19
9310,2,9.0,4.5,1.5,1,2032-04-08,2279,19310,1
9311,3,9.0,3.0,1.0,1,2032-10-08,8995,19311,5
9312,1,6.0,6.0,2.0,1,2031-04-04,9162,19312,3
9313,1,5.0,5.0,2.0,1,2031-07-21,5710,19313,22
9314,1,2.0,2.0,0.5,1,2030-12-25,1851,19314,2
9315,2,4.0,2.0,0.5,1,2030-08-17,7321,19315,38
9316,3,16.5,5.5,2.0,1,2032-03-16,6984,19316,17
9317,1,6.5,6.5,2.5,1,2030-04-02,6861,19317,21
9318,3,19.5,6.5,2.5,1,2031-10-05,1723,19318,27
9319,1,2.0,2.0,0.5,1,2031-11-05,7193,19319,2
9320,1,4.0,4.0,1.5,1,2032-12-20,371,19320,32
9321,3,9.0,3.0,1.0,1,2030-01-09,8608,19321,37
9322,2,4.0,2.0,0.5,1,2031-06-20,2768,19322,26
9323,3,6.0,2.0,0.5,1,2032-09-19,4983,19323,40
9324,1,6.0,6.0,2.0,1,2030-07-06,9974,19324,3
9325,1,2.5,2.5,1.0,1,2032-02-21,243,19325,30
9326,3,6.0,2.0,0.5,1,2031-09-15,6228,19326,6
9327,2,11.0,5.5,2.0,1,2030-01-19,2467,19327,25
9328,1,5.0,5.0,2.0,1,2032-05-19,2436,19328,22
9329,3,18.0,6.0,2.0,1,2031-02-07,4183,19329,3
9330,1,4.5,4.5,1.5,1,2031-10-27,7801,19330,31
9331,3,22.5,7.5,3.0,1,2032-01-01,8827,19331,11
9332,1,4.5,4.5,1.5,1,2031-03-10,4824,19332,31
9333,1,2.0,2.0,0.5,1,2030-09-01,1485,19333,6
9334,1,6.0,6.0,2.0,1,2030-12-10,7115,19334,9
9335,1,6.0,6.0,2.0,1,2032-07-14,8757,19335,9
9336,2,4.0,2.0,0.5,1,2031-03-28,6568,19336,40
9337,2,12.0,6.0,2.0,1,2030-10-05,6235,19337,9
9338,3,6.0,2.0,0.5,1,2032-07-10,9970,19338,23
9339,3,16.5,5.5,2.0,1,2030-12-12,8825,19339,4
9340,3,16.5,5.5,2.0,1,2031-04-16,4753,19340,12
9341,3,9.0,3.0,1.0,1,2031-05-06,9030,19341,18
9342,2,14.0,7.0,2.5,1,2030-11-21,6689,19342,24
9343,3,18.0,6.0,2.0,1,2032-10-07,7494,19343,19
9344,2,11.0,5.5,2.0,1,2031-05-14,3352,19344,17
9345,2,13.0,6.5,2.5,1,2030-01-29,6061,19345,33
9346,1,6.5,6.5,2.5,1,2032-06-15,2294,19346,35
9347,2,13.0,6.5,2.5,1,2031-01-11,7420,19347,33
9348,3,16.5,5.5,2.0,1,2030-06-12,2535,19348,4
9349,1,7.5,7.5,3.0,1,2030-11-26,1976,19349,11
9350,1,4.5,4.5,1.5,1,2031-10-20,7668,19350,1
9351,3,9.0,3.0,1.0,1,2031-04-07,2651,19351,14
9352,3,6.0,2.0,0.5,1,2032-04-17,4629,19352,36
9353,2,4.0,2.0,0.5,1,2030-07-23,3199,19353,6
9354,2,15.0,7.5,3.0,1,2031-05-19,473,19354,11
9355,1,5.5,5.5,2.0,1,2032-04-26,4107,19355,12
9356,2,6.0,3.0,1.0,1,2030-05-22,27,19356,14
9357,1,6.5,6.5,2.5,1,2032-11-18,6620,19357,34
9358,2,11.0,5.5,2.0,1,2032-05-29,9343,19358,39
9359,1,2.0,2.0,0.5,1,2032-12-20,6499,19359,6
9360,3,18.0,6.0,2.0,1,2032-05-22,6833,19360,3
9361,2,9.0,4.5,1.5,1,2031-09-10,4555,19361,1
9362,2,4.0,2.0,0.5,1,2031-03-26,3872,19362,36
9363,1,3.5,3.5,1.0,1,2032-03-17,8305,19363,29
9364,1,3.0,3.0,1.0,1,2031-11-17,6224,19364,20
9365,3,16.5,5.5,2.0,1,2031-03-28,319,19365,39
9366,2,9.0,4.5,1.5,1,2033-01-01,6660,19366,31
9367,2,12.0,6.0,2.0,1,2031-03-04,5833,19367,9
9368,3,6.0,2.0,0.5,1,2030-09-23,8998,19368,38
9369,2,6.0,3.0,1.0,1,2030-10-24,8004,19369,5
9370,1,5.5,5.5,2.0,1,2032-11-20,292,19370,4
9371,3,19.5,6.5,2.5,1,2030-01-12,495,19371,21
9372,3,19.5,6.5,2.5,1,2030-04-27,8371,19372,27
9373,3,12.0,4.0,1.5,1,2031-10-31,3213,19373,13
9374,1,6.5,6.5,2.5,1,2032-12-11,4155,19374,35
9375,2,8.0,4.0,1.5,1,2031-12-01,7782,19375,32
9376,2,4.0,2.0,0.5,1,2032-03-27,2966,19376,36
9377,1,2.0,2.0,0.5,1,2031-03-11,2805,19377,6
9378,3,18.0,6.0,2.0,1,2031-04-04,1137,19378,19
9379,1,4.0,4.0,1.5,1,2031-10-18,5417,19379,32
9380,1,2.0,2.0,0.5,1,2031-01-23,4208,19380,2
9381,2,12.0,6.0,2.0,1,2031-05-03,8027,19381,3
9382,2,10.0,5.0,2.0,1,2030-11-29,4017,19382,7
9383,1,6.0,6.0,2.0,1,2030-06-24,710,19383,9
9384,3,7.5,2.5,1.0,1,2031-12-01,5463,19384,30
9385,1,7.5,7.5,3.0,1,2030-05-27,2358,19385,11
9386,2,5.0,2.5,1.0,1,2031-04-01,6710,19386,10
9387,3,13.5,4.5,1.5,1,2032-03-18,9245,19387,1
9388,3,12.0,4.0,1.5,1,2030-09-06,4825,19388,13
9389,3,19.5,6.5,2.5,1,2032-01-06,98,19389,34
9390,3,6.0,2.0,0.5,1,2030-07-05,7653,19390,38
9391,1,7.0,7.0,2.5,1,2032-02-26,2530,19391,24
9392,3,7.5,2.5,1.0,1,2032-05-15,4986,19392,30
9393,1,5.5,5.5,2.0,1,2030-07-18,6630,19393,12
9394,1,4.0,4.0,1.5,1,2031-12-03,5186,19394,13
9395,3,9.0,3.0,1.0,1,2031-10-23,1641,19395,20
9396,1,6.5,6.5,2.5,1,2032-04-10,7156,19396,27
9397,2,11.0,5.5,2.0,1,2030-06-18,652,19397,4
9398,3,19.5,6.5,2.5,1,2030-12-06,8659,19398,34
9399,2,6.0,3.0,1.0,1,2031-10-11,1653,19399,37
9400,2,7.0,3.5,1.0,1,2031-08-16,4397,19400,29
9401,1,4.5,4.5,1.5,1,2032-04-14,6236,19401,1
9402,1,6.5,6.5,2.5,1,2030-08-14,4688,19402,34
9403,3,13.5,4.5,1.5,1,2032-03-14,5246,19403,1
9404,3,9.0,3.0,1.0,1,2032-12-15,3036,19404,5
9405,3,7.5,2.5,1.0,1,2030-04-05,829,19405,30
9406,3,19.5,6.5,2.5,1,2030-10-15,1615,19406,34
9407,3,21.0,7.0,2.5,1,2031-06-28,3581,19407,24
9408,1,2.0,2.0,0.5,1,2031-09-19,9272,19408,26
9409,2,13.0,6.5,2.5,1,2031-02-27,3043,19409,15
9410,3,9.0,3.0,1.0,1,2031-03-28,3292,19410,37
9411,3,19.5,6.5,2.5,1,2031-01-02,3582,19411,34
9412,1,6.5,6.5,2.5,1,2032-01-25,981,19412,34
9413,1,4.0,4.0,1.5,1,2032-07-04,1731,19413,13
9414,3,7.5,2.5,1.0,1,2030-06-24,3073,19414,10
9415,2,6.0,3.0,1.0,1,2031-06-30,1158,19415,14
9416,1,6.5,6.5,2.5,1,2032-06-26,8425,19416,35
9417,1,7.5,7.5,3.0,1,2032-10-12,2842,19417,11
9418,2,4.0,2.0,0.5,1,2031-12-02,6927,19418,23
9419,1,3.5,3.5,1.0,1,2032-04-22,1666,19419,29
9420,1,2.5,2.5,1.0,1,2031-07-22,4670,19420,16
9421,2,6.0,3.0,1.0,1,2030-06-14,3081,19421,5
9422,2,8.0,4.0,1.5,1,2032-07-19,8406,19422,13
9423,2,13.0,6.5,2.5,1,2031-09-14,2151,19423,27
9424,3,13.5,4.5,1.5,1,2032-02-14,6565,19424,1
9425,3,18.0,6.0,2.0,1,2032-07-11,9897,19425,19
9426,3,9.0,3.0,1.0,1,2031-01-18,3881,19426,18
9427,2,6.0,3.0,1.0,1,2031-02-15,6127,19427,37
9428,2,9.0,4.5,1.5,1,2031-02-11,6103,19428,1
9429,2,11.0,5.5,2.0,1,2031-04-27,1367,19429,39
9430,2,4.0,2.0,0.5,1,2030-06-17,5137,19430,26
9431,3,18.0,6.0,2.0,1,2030-10-14,4940,19431,9
9432,1,6.5,6.5,2.5,1,2030-02-19,9441,19432,34
9433,3,7.5,2.5,1.0,1,2030-11-19,7523,19433,16
9434,2,13.0,6.5,2.5,1,2030-03-01,535,19434,33
9435,2,13.0,6.5,2.5,1,2031-03-24,1825,19435,15
9436,1,2.0,2.0,0.5,1,2031-06-02,2975,19436,38
9437,3,12.0,4.0,1.5,1,2030-03-31,7239,19437,32
9438,1,2.0,2.0,0.5,1,2031-07-06,8103,19438,2
9439,3,21.0,7.0,2.5,1,2031-11-03,132,19439,24
9440,3,9.0,3.0,1.0,1,2031-10-03,133,19440,5
9441,1,6.5,6.5,2.5,1,2031-03-23,3793,19441,34
9442,3,6.0,2.0,0.5,1,2031-12-17,7864,19442,26
9443,1,2.0,2.0,0.5,1,2031-07-21,8281,19443,26
9444,2,12.0,6.0,2.0,1,2030-02-26,3363,19444,9
9445,2,11.0,5.5,2.0,1,2030-12-21,1162,19445,12
9446,1,6.0,6.0,2.0,1,2030-06-25,7695,19446,19
9447,3,18.0,6.0,2.0,1,2031-05-03,9409,19447,9
9448,2,10.0,5.0,2.0,1,2030-03-20,5770,19448,7
9449,2,7.0,3.5,1.0,1,2030-12-19,593,19449,29
9450,1,7.5,7.5,3.0,1,2030-10-29,4205,19450,11
9451,1,5.0,5.0,2.0,1,2030-09-26,4115,19451,7
9452,1,6.0,6.0,2.0,1,2031-06-03,1793,19452,8
9453,1,6.0,6.0,2.0,1,2032-02-02,9093,19453,19
9454,1,6.0,6.0,2.0,1,2030-03-02,204,19454,19
9455,2,13.0,6.5,2.5,1,2032-09-20,6368,19455,28
9456,1,6.0,6.0,2.0,1,2030-03-05,2461,19456,19
9457,3,18.0,6.0,2.0,1,2031-07-28,2679,19457,19
9458,1,2.5,2.5,1.0,1,2031-02-07,3688,19458,30
9459,3,18.0,6.0,2.0,1,2032-12-20,2632,19459,9
9460,1,2.0,2.0,0.5,1,2030-01-21,2813,19460,36
9461,1,2.5,2.5,1.0,1,2032-06-30,8533,19461,16
9462,2,5.0,2.5,1.0,1,2031-05-02,9320,19462,10
9463,3,15.0,5.0,2.0,1,2032-11-07,896,19463,22
9464,3,7.5,2.5,1.0,1,2032-05-14,6387,19464,16
9465,3,13.5,4.5,1.5,1,2032-10-29,3656,19465,31
9466,1,7.5,7.5,3.0,1,2032-03-01,7330,19466,11
9467,2,6.0,3.0,1.0,1,2031-10-11,7885,19467,20
9468,2,11.0,5.5,2.0,1,2030-03-17,286,19468,25
9469,3,16.5,5.5,2.0,1,2030-12-27,3955,19469,12
9470,2,14.0,7.0,2.5,1,2032-07-03,6316,19470,24
9471,2,6.0,3.0,1.0,1,2031-12-27,2896,19471,37
9472,1,5.5,5.5,2.0,1,2031-09-15,858,19472,39
9473,1,6.0,6.0,2.0,1,2031-08-18,5879,19473,3
9474,1,3.5,3.5,1.0,1,2031-01-10,5249,19474,29
9475,2,12.0,6.0,2.0,1,2030-04-09,4847,19475,9
9476,1,2.0,2.0,0.5,1,2032-03-09,3279,19476,6
9477,3,6.0,2.0,0.5,1,2032-10-25,750,19477,2
9478,1,6.0,6.0,2.0,1,2032-09-24,2276,19478,19
9479,2,9.0,4.5,1.5,1,2031-06-11,3496,19479,1
9480,3,6.0,2.0,0.5,1,2031-02-09,9856,19480,23
9481,3,10.5,3.5,1.0,1,2032-09-18,6368,19481,29
9482,3,18.0,6.0,2.0,1,2030-01-27,1285,19482,19
9483,1,5.5,5.5,2.0,1,2031-03-09,9673,19483,12
9484,3,16.5,5.5,2.0,1,2031-12-05,9256,19484,17
9485,3,10.5,3.5,1.0,1,2030-08-18,923,19485,29
9486,1,6.0,6.0,2.0,1,2032-01-31,2335,19486,19
9487,1,7.0,7.0,2.5,1,2030-09-09,2357,19487,24
9488,1,2.0,2.0,0.5,1,2030-05-13,674,19488,26
9489,3,22.5,7.5,3.0,1,2030-07-25,2736,19489,11
9490,1,2.5,2.5,1.0,1,2032-01-25,6272,19490,30
9491,1,2.0,2.0,0.5,1,2030-07-15,6532,19491,38
9492,2,13.0,6.5,2.5,1,2030-11-08,3627,19492,34
9493,3,19.5,6.5,2.5,1,2030-11-28,3510,19493,21
9494,2,6.0,3.0,1.0,1,2030-01-22,4123,19494,37
9495,2,13.0,6.5,2.5,1,2031-05-10,1689,19495,27
9496,3,9.0,3.0,1.0,1,2031-07-20,5839,19496,20
9497,3,6.0,2.0,0.5,1,2030-10-30,6226,19497,6
9498,3,19.5,6.5,2.5,1,2032-02-24,5823,19498,34
9499,2,4.0,2.0,0.5,1,2032-08-27,5311,19499,40
9500,1,5.0,5.0,2.0,1,2032-10-23,2540,19500,22
9501,1,6.0,6.0,2.0,1,2031-02-26,5369,19501,19
9502,3,19.5,6.5,2.5,1,2032-12-03,3543,19502,35
9503,1,2.0,2.0,0.5,1,2030-01-17,9846,19503,36
9504,3,6.0,2.0,0.5,1,2031-02-05,3175,19504,26
9505,2,4.0,2.0,0.5,1,2031-03-09,7077,19505,23
9506,2,5.0,2.5,1.0,1,2031-07-31,3133,19506,10
9507,3,15.0,5.0,2.0,1,2031-11-12,9564,19507,22
9508,1,6.5,6.5,2.5,1,2031-10-07,4724,19508,15
9509,3,19.5,6.5,2.5,1,2030-04-03,2687,19509,33
9510,2,4.0,2.0,0.5,1,2030-02-26,9855,19510,6
9511,1,5.0,5.0,2.0,1,2031-09-21,3645,19511,7
9512,2,4.0,2.0,0.5,1,2030-03-30,4807,19512,36
9513,1,6.5,6.5,2.5,1,2031-10-28,7318,19513,33
9514,1,2.0,2.0,0.5,1,2030-09-16,4166,19514,23
9515,2,6.0,3.0,1.0,1,2030-05-30,8559,19515,20
9516,2,6.0,3.0,1.0,1,2030-03-24,4882,19516,37
9517,1,6.5,6.5,2.5,1,2030-05-22,3153,19517,28
9518,1,6.5,6.5,2.5,1,2032-03-08,8239,19518,33
9519,2,8.0,4.0,1.5,1,2030-10-02,1606,19519,32
9520,1,5.5,5.5,2.0,1,2031-08-10,4237,19520,17
9521,2,4.0,2.0,0.5,1,2032-12-09,4527,19521,38
9522,1,2.5,2.5,1.0,1,2032-08-07,377,19522,30
9523,3,15.0,5.0,2.0,1,2030-08-19,2123,19523,22
9524,3,19.5,6.5,2.5,1,2032-03-17,4606,19524,15
9525,3,12.0,4.0,1.5,1,2030-02-26,2880,19525,32
9526,1,6.5,6.5,2.5,1,2030-07-19,7220,19526,34
9527,2,4.0,2.0,0.5,1,2032-07-24,4001,19527,40
9528,3,13.5,4.5,1.5,1,2031-03-19,7707,19528,1
9529,3,21.0,7.0,2.5,1,2032-08-08,5395,19529,24
9530,3,9.0,3.0,1.0,1,2032-03-06,584,19530,5
9531,3,13.5,4.5,1.5,1,2031-06-21,3509,19531,31
9532,2,11.0,5.5,2.0,1,2032-03-11,6757,19532,25
9533,3,6.0,2.0,0.5,1,2030-09-07,1276,19533,36
9534,1,5.5,5.5,2.0,1,2031-02-28,9888,19534,39
9535,3,9.0,3.0,1.0,1,2030-06-01,7471,19535,14
9536,2,12.0,6.0,2.0,1,2032-02-23,577,19536,19
9537,3,16.5,5.5,2.0,1,2030-11-25,6637,19537,17
9538,1,6.5,6.5,2.5,1,2032-06-26,1254,19538,27
9539,2,5.0,2.5,1.0,1,2030-03-28,6164,19539,10
9540,1,6.5,6.5,2.5,1,2032-05-24,9709,19540,35
9541,3,6.0,2.0,0.5,1,2032-09-17,6591,19541,6
9542,3,16.5,5.5,2.0,1,2031-10-11,7671,19542,39
9543,1,2.0,2.0,0.5,1,2030-10-22,344,19543,6
9544,2,7.0,3.5,1.0,1,2031-04-09,7857,19544,29
9545,3,6.0,2.0,0.5,1,2031-07-22,8076,19545,40
9546,3,19.5,6.5,2.5,1,2032-06-03,3016,19546,21
9547,3,9.0,3.0,1.0,1,2032-05-19,151,19547,18
9548,3,18.0,6.0,2.0,1,2032-06-23,6631,19548,8
9549,3,16.5,5.5,2.0,1,2031-10-14,4632,19549,12
9550,3,13.5,4.5,1.5,1,2032-01-08,1156,19550,1
9551,3,6.0,2.0,0.5,1,2030-04-22,9581,19551,26
9552,1,3.0,3.0,1.0,1,2032-06-12,8088,19552,14
9553,1,4.5,4.5,1.5,1,2030-03-07,9531,19553,31
9554,1,5.5,5.5,2.0,1,2032-08-26,7859,19554,25
9555,3,16.5,5.5,2.0,1,2032-11-05,3139,19555,4
9556,1,6.5,6.5,2.5,1,2032-09-10,4885,19556,33
9557,3,13.5,4.5,1.5,1,2030-03-15,9530,19557,1
9558,2,12.0,6.0,2.0,1,2032-11-25,5548,19558,19
9559,3,15.0,5.0,2.0,1,2032-06-01,5412,19559,22
9560,1,5.5,5.5,2.0,1,2032-02-16,8462,19560,4
9561,2,10.0,5.0,2.0,1,2032-07-05,1439,19561,22
9562,3,16.5,5.5,2.0,1,2030-08-30,4023,19562,17
9563,1,2.0,2.0,0.5,1,2031-08-24,8067,19563,23
9564,1,4.0,4.0,1.5,1,2031-08-13,1039,19564,32
9565,3,6.0,2.0,0.5,1,2030-04-24,4597,19565,26
9566,1,2.0,2.0,0.5,1,2031-08-30,6475,19566,23
9567,3,6.0,2.0,0.5,1,2031-02-08,6404,19567,36
9568,2,6.0,3.0,1.0,1,2030-07-12,9946,19568,14
9569,1,3.0,3.0,1.0,1,2032-04-24,7065,19569,5
9570,1,6.5,6.5,2.5,1,2031-08-03,9260,19570,28
9571,3,22.5,7.5,3.0,1,2030-11-03,8370,19571,11
9572,3,19.5,6.5,2.5,1,2032-11-28,5387,19572,34
9573,3,15.0,5.0,2.0,1,2032-02-20,220,19573,22
9574,3,19.5,6.5,2.5,1,2032-01-30,2209,19574,34
9575,2,6.0,3.0,1.0,1,2032-11-11,8892,19575,20
9576,1,2.0,2.0,0.5,1,2031-04-27,4777,19576,38
9577,1,3.5,3.5,1.0,1,2030-11-22,4929,19577,29
9578,2,5.0,2.5,1.0,1,2031-01-10,3990,19578,10
9579,1,5.0,5.0,2.0,1,2032-05-10,4500,19579,7
9580,3,7.5,2.5,1.0,1,2031-07-24,3591,19580,30
9581,2,10.0,5.0,2.0,1,2031-09-01,3376,19581,22
9582,1,2.5,2.5,1.0,1,2031-09-03,4779,19582,10
9583,1,4.0,4.0,1.5,1,2030-11-08,3300,19583,13
9584,3,6.0,2.0,0.5,1,2032-12-24,1980,19584,36
9585,2,14.0,7.0,2.5,1,2032-07-01,9821,19585,24
9586,2,7.0,3.5,1.0,1,2032-04-07,8227,19586,29
9587,2,11.0,5.5,2.0,1,2032-12-19,1725,19587,17
9588,1,5.0,5.0,2.0,1,2031-03-27,1939,19588,7
9589,3,16.5,5.5,2.0,1,2030-10-16,7805,19589,17
9590,2,6.0,3.0,1.0,1,2031-06-14,4503,19590,5
9591,2,4.0,2.0,0.5,1,2031-10-05,2554,19591,36
9592,1,6.5,6.5,2.5,1,2030-09-07,4798,19592,28
9593,3,12.0,4.0,1.5,1,2030-01-19,2374,19593,13
9594,2,13.0,6.5,2.5,1,2032-02-10,9008,19594,28
9595,1,3.0,3.0,1.0,1,2031-10-23,4079,19595,20
9596,3,15.0,5.0,2.0,1,2030-08-23,2977,19596,22
9597,2,13.0,6.5,2.5,1,2032-04-30,3530,19597,15
9598,3,9.0,3.0,1.0,1,2030-11-05,5267,19598,20
9599,1,6.5,6.5,2.5,1,2030-08-17,5438,19599,35
9600,2,6.0,3.0,1.0,1,2032-09-14,7192,19600,20
9601,1,6.5,6.5,2.5,1,2032-06-03,3858,19601,33
9602,2,10.0,5.0,2.0,1,2030-09-10,8955,19602,7
9603,3,7.5,2.5,1.0,1,2031-10-25,3015,19603,10
9604,2,4.0,2.0,0.5,1,2032-07-18,7748,19604,23
9605,3,7.5,2.5,1.0,1,2031-03-13,6951,19605,16
9606,3,19.5,6.5,2.5,1,2031-10-20,9286,19606,27
9607,3,22.5,7.5,3.0,1,2032-06-15,1487,19607,11
9608,2,4.0,2.0,0.5,1,2032-06-28,5816,19608,38
9609,3,19.5,6.5,2.5,1,2032-04-13,583,19609,33
9610,1,5.0,5.0,2.0,1,2030-10-22,619,19610,22
9611,3,15.0,5.0,2.0,1,2032-04-14,851,19611,22
9612,1,3.0,3.0,1.0,1,2031-01-29,7657,19612,5
9613,1,3.0,3.0,1.0,1,2030-08-27,6062,19613,18
9614,3,16.5,5.5,2.0,1,2032-05-24,9928,19614,4
9615,3,19.5,6.5,2.5,1,2030-03-13,1426,19615,15
9616,3,13.5,4.5,1.5,1,2032-12-20,1725,19616,31
9617,2,9.0,4.5,1.5,1,2032-05-15,2352,19617,1
9618,3,6.0,2.0,0.5,1,2031-12-22,5685,19618,6
9619,1,2.0,2.0,0.5,1,2032-05-22,9653,19619,40
9620,1,2.0,2.0,0.5,1,2030-05-30,8559,19620,36
9621,1,6.0,6.0,2.0,1,2031-09-15,4613,19621,8
9622,3,7.5,2.5,1.0,1,2032-05-26,6064,19622,30
9623,1,5.5,5.5,2.0,1,2032-11-14,6612,19623,12
9624,1,3.5,3.5,1.0,1,2030-11-10,1770,19624,29
9625,1,2.0,2.0,0.5,1,2031-02-09,9209,19625,23
9626,3,9.0,3.0,1.0,1,2030-04-13,5027,19626,5
9627,1,6.5,6.5,2.5,1,2030-03-14,5176,19627,33
9628,2,5.0,2.5,1.0,1,2031-11-13,7830,19628,10
9629,3,9.0,3.0,1.0,1,2031-08-18,6355,19629,18
9630,3,19.5,6.5,2.5,1,2032-01-27,3447,19630,35
9631,1,2.0,2.0,0.5,1,2032-03-17,8305,19631,26
9632,1,6.0,6.0,2.0,1,2031-10-20,2824,19632,9
9633,3,21.0,7.0,2.5,1,2031-01-18,9164,19633,24
9634,3,18.0,6.0,2.0,1,2032-02-23,4559,19634,3
9635,2,15.0,7.5,3.0,1,2032-12-17,5153,19635,11
9636,2,13.0,6.5,2.5,1,2031-08-26,8503,19636,15
9637,3,22.5,7.5,3.0,1,2032-04-26,1666,19637,11
9638,1,5.5,5.5,2.0,1,2030-03-13,4720,19638,39
9639,2,5.0,2.5,1.0,1,2031-04-16,2053,19639,16
9640,3,7.5,2.5,1.0,1,2032-03-07,2009,19640,30
9641,1,2.5,2.5,1.0,1,2031-02-03,9557,19641,30
9642,3,16.5,5.5,2.0,1,2031-06-19,6148,19642,25
9643,3,15.0,5.0,2.0,1,2030-02-15,4835,19643,22
9644,1,4.0,4.0,1.5,1,2030-02-21,4977,19644,32
9645,1,5.5,5.5,2.0,1,2032-12-16,8556,19645,12
9646,3,9.0,3.0,1.0,1,2030-04-09,7240,19646,5
9647,1,4.0,4.0,1.5,1,2030-10-02,7795,19647,32
9648,2,11.0,5.5,2.0,1,2032-11-24,7302,19648,4
9649,1,6.0,6.0,2.0,1,2032-07-05,3094,19649,9
9650,1,3.0,3.0,1.0,1,2032-11-01,8734,19650,37
9651,1,5.5,5.5,2.0,1,2031-07-05,1961,19651,4
9652,3,6.0,2.0,0.5,1,2030-09-21,2525,19652,23
9653,1,4.0,4.0,1.5,1,2030-10-29,4205,19653,13
9654,3,9.0,3.0,1.0,1,2030-03-27,8039,19654,14
9655,1,2.0,2.0,0.5,1,2030-10-04,7401,19655,6
9656,1,7.5,7.5,3.0,1,2031-10-31,221,19656,11
9657,1,2.0,2.0,0.5,1,2031-12-04,9488,19657,26
9658,3,6.0,2.0,0.5,1,2032-11-25,5976,19658,26
9659,2,6.0,3.0,1.0,1,2032-08-13,510,19659,5
9660,3,13.5,4.5,1.5,1,2031-06-15,1505,19660,1
9661,3,9.0,3.0,1.0,1,2031-01-19,5424,19661,18
9662,3,21.0,7.0,2.5,1,2031-06-18,2101,19662,24
9663,3,13.5,4.5,1.5,1,2031-12-15,1982,19663,1
9664,1,3.5,3.5,1.0,1,2032-08-19,9055,19664,29
9665,2,10.0,5.0,2.0,1,2030-06-08,4566,19665,22
9666,1,2.0,2.0,0.5,1,2031-03-10,4824,19666,36
9667,3,19.5,6.5,2.5,1,2032-07-29,180,19667,35
9668,2,15.0,7.5,3.0,1,2032-03-28,3338,19668,11
9669,2,6.0,3.0,1.0,1,2031-03-25,8930,19669,18
9670,1,7.0,7.0,2.5,1,2032-11-26,3365,19670,24
9671,1,6.5,6.5,2.5,1,2031-01-19,4063,19671,35
9672,1,2.5,2.5,1.0,1,2030-10-31,3745,19672,30
9673,2,6.0,3.0,1.0,1,2031-11-05,7379,19673,14
9674,1,4.5,4.5,1.5,1,2031-12-07,2745,19674,31
9675,3,12.0,4.0,1.5,1,2032-09-11,447,19675,13
9676,2,4.0,2.0,0.5,1,2030-10-07,9634,19676,6
9677,3,9.0,3.0,1.0,1,2030-07-18,736,19677,18
9678,2,13.0,6.5,2.5,1,2031-09-08,324,19678,21
9679,3,16.5,5.5,2.0,1,2032-05-16,1857,19679,39
9680,3,6.0,2.0,0.5,1,2032-02-29,9076,19680,26
9681,2,13.0,6.5,2.5,1,2031-07-30,5785,19681,15
9682,1,2.0,2.0,0.5,1,2032-11-07,4351,19682,23
9683,1,2.0,2.0,0.5,1,2032-07-03,6442,19683,6
9684,1,5.5,5.5,2.0,1,2030-07-23,5716,19684,4
9685,1,4.5,4.5,1.5,1,2030-03-19,5051,19685,1
9686,1,4.5,4.5,1.5,1,2031-09-16,1432,19686,1
9687,3,16.5,5.5,2.0,1,2030-05-13,3894,19687,39
9688,2,13.0,6.5,2.5,1,2031-02-25,6086,19688,15
9689,1,6.5,6.5,2.5,1,2031-11-21,7739,19689,34
9690,3,21.0,7.0,2.5,1,2031-10-30,6040,19690,24
9691,1,5.5,5.5,2.0,1,2032-09-15,2046,19691,17
9692,3,6.0,2.0,0.5,1,2032-07-19,7748,19692,2
9693,2,13.0,6.5,2.5,1,2030-03-05,9683,19693,33
9694,3,13.5,4.5,1.5,1,2032-07-18,9563,19694,1
9695,1,6.5,6.5,2.5,1,2031-05-20,6826,19695,33
9696,2,13.0,6.5,2.5,1,2031-12-16,9462,19696,35
9697,3,7.5,2.5,1.0,1,2030-06-30,3205,19697,10
